"NOMBRE_DEPARTAMENTO","NOMBRE_SERVICIO","ESTADO_DEL_VEHICULO","NOMBRE_DE_LA_CLASE","FECHA DE REGISTRO","CANTIDAD"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1970","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1970","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1971","4"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1971","45"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1971","84"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1971","2672"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1971","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1971","12"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1971","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1971","88"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1971","53"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1971","5"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","1971","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUSETA","1971","4"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUSETA","1971","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1971","19"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1971","26"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1971","49"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1971","5"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1971","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1971","153"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1971","319"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1971","25"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1971","30"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1971","11"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1971","1"
"BOGOTA D.C.","OFICIAL","INCONSISTENTE","CAMPERO","1971","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1971","28"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1971","683"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1971","31"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MAQ. AGRICOLA","1971","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1971","6"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MICROBUS","1971","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1971","8"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","1971","2"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","MICROBUS","1971","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1971","38"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","1971","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1971","34"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1971","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1971","7"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1971","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1971","7"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","1971","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1971","4"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1972","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1972","106"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1972","12"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1972","145"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1972","4264"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1972","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1972","24"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1972","51"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1972","8"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1972","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1972","46"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUSETA","1972","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1972","28"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUSETA","1972","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1972","18"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1972","12"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1972","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1972","45"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1972","164"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1972","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1972","298"
"BOGOTA D.C.","OFICIAL","INCONSISTENTE","CAMIONETA","1972","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1972","33"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1972","16"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1972","40"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1972","584"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1972","43"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1972","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1972","11"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1972","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1972","22"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1972","55"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1972","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1972","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1972","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1972","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","1972","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1972","5"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1972","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1973","17"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1973","81"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1973","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1973","4228"
"BOGOTA D.C.","OTROS","ACTIVO","AUTOMOVIL","1973","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1973","133"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1973","28"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1973","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1973","47"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1973","39"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1973","9"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1973","17"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUSETA","1973","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUSETA","1973","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1973","24"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1973","140"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1973","13"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1973","41"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1973","5"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1973","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1973","9"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1973","21"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1973","9"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMIONETA","1973","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1973","294"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1973","41"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1973","43"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1973","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1973","662"
"BOGOTA D.C.","OTROS","ACTIVO","CAMPERO","1973","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. AGRICOLA","1973","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1973","9"
"BOGOTA D.C.","OFICIAL","ACTIVO","MAQ. INDUSTRIAL","1973","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1973","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1973","10"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1973","43"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1973","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1973","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1973","8"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1973","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1974","138"
"BOGOTA D.C.","OTROS","ACTIVO","AUTOMOVIL","1974","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1974","11"
"BOGOTA D.C.","OFICIAL","INCONSISTENTE","AUTOMOVIL","1974","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1974","92"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1974","5463"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1974","25"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1974","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1974","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1974","16"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUSETA","1974","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1974","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1974","16"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1974","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1974","136"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1974","43"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1974","11"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1974","8"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1974","33"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1974","22"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1974","575"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1974","13"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1974","464"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1974","25"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1974","36"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1974","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1974","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1974","22"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","1974","10"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1974","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1974","109"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1974","3"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1974","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","1974","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1974","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1974","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1974","3"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1975","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1975","65"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1975","4471"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1975","16"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1975","118"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1975","57"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1975","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1975","41"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1975","41"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1975","8"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1975","35"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUSETA","1975","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1975","14"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1975","15"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1975","187"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1975","12"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1975","59"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1975","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1975","38"
"BOGOTA D.C.","OFICIAL","INCONSISTENTE","CAMIONETA","1975","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1975","868"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1975","23"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1975","28"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1975","498"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1975","26"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1975","59"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1975","3"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MAQ. INDUSTRIAL","1975","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1975","7"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1975","20"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","1975","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1975","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1975","105"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1975","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1975","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1975","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1975","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1975","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1975","7"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1976","103"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1976","4623"
"BOGOTA D.C.","OTROS","ACTIVO","AUTOMOVIL","1976","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1976","129"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1976","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1976","37"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1976","13"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1976","38"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1976","18"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1976","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1976","37"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1976","49"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1976","16"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUSETA","1976","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUSETA","1976","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","1976","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1976","150"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1976","9"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1976","14"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1976","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1976","64"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1976","26"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1976","1001"
"BOGOTA D.C.","OFICIAL","INCONSISTENTE","CAMIONETA","1976","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1976","48"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1976","41"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1976","40"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1976","631"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1976","33"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1976","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1976","8"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1976","20"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1976","290"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","1976","12"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1976","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1976","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1976","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1976","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","1976","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1976","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1976","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1977","23"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1977","124"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1977","5277"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1977","71"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1977","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1977","7"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1977","15"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1977","37"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1977","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1977","16"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","1977","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUSETA","1977","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1977","33"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1977","11"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1977","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1977","61"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1977","188"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1977","6"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1977","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1977","1245"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1977","37"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1977","23"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1977","61"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1977","835"
"BOGOTA D.C.","OTROS","ACTIVO","CAMPERO","1977","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1977","48"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1977","5"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1977","20"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1977","29"
"BOGOTA D.C.","OFICIAL","ACTIVO","MAQ. INDUSTRIAL","1977","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MICROBUS","1977","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1977","13"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","1977","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","1977","13"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1977","862"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1977","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","1977","1"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1977","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1977","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1977","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1977","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1977","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1977","5"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1978","108"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1978","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1978","42"
"BOGOTA D.C.","OTROS","ACTIVO","AUTOMOVIL","1978","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1978","77"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1978","5682"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1978","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","1978","30"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1978","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","1978","22"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1978","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","1978","24"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUSETA","1978","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUSETA","1978","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","1978","16"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","1978","76"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMION","1978","25"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","1978","251"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","1978","8"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMION","1978","4"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMIONETA","1978","37"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","1978","73"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","CAMIONETA","1978","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","1978","10"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","1978","1565"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","1978","23"
"BOGOTA D.C.","OFICIAL","INCONSISTENTE","CAMPERO","1978","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","1978","1228"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","CAMPERO","1978","60"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","1978","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","1978","27"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","1978","22"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","1978","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","1978","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","MOTOCICLETA","1978","28"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","1978","2633"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","1978","224"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","1978","10"
"BOGOTA D.C.","OTROS","ACTIVO","TRACTOCAMION","1978","1"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","TRACTOCAMION","1978","2"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","TRACTOCAMION","1978","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","1978","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","1978","8"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","1978","9"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","1979","36"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","AUTOMOVIL","1979","6"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","1979","4740"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","1979","70"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1979","113"
"BOGOTA D.C.","PARTICULAR","INCONSISTENTE","BUS","1979","10"
"BOGOTA D.C.","PÚBLICO","INCONSISTENTE","BUS","1979","19"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","1979","4"
